id,url
patentes,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/acervo-digital/patentes
teses-e-dissertacoes,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/acervo-digital/teses-e-dissertacoes
minha-biblioteca,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/acervo-digital/minha-biblioteca
servicos,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/servicos
recursos-para-pesquisadores,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/recursos-para-pesquisadores
autoarquivamento,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/recursos-para-pesquisadores/autoarquivamento
padrao-afiliacao-institucional,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/recursos-para-pesquisadores/padrao-afiliacao-institucional
turnitin,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/recursos-para-pesquisadores/turnitin
ficha-catalografica,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/recursos-para-pesquisadores/ficha-catalografica
modelos-de-agradecimentos-as-agencias-financiadoras,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/recursos-para-pesquisadores/modelos-de-agradecimentos-as-agencias-financiadoras
orientacoes-para-inclusao-da-pagina-de-impacto-potencial-da-pesquisa,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/recursos-para-pesquisadores/orientacoes-para-inclusao-da-pagina-de-impacto-potencial-da-pesquisa
guias-de-normalizacao,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/recursos-para-pesquisadores/guias-de-normalizacao
propetips,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/recursos-para-pesquisadores/propetips
tutoriais,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/recursos-para-pesquisadores/tutoriais
templates,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/recursos-para-pesquisadores/templates
perguntas-frequentes2377,https://www.sorocaba.unesp.br/#!/sobre-o-campus/biblioteca/perguntas-frequentes2377
docentesdea,https://www.sorocaba.unesp.br/#!/docentesdea
gasi,https://www.sorocaba.unesp.br/#!/gasi
laptec,https://www.sorocaba.unesp.br/#!/laptec
natel,https://www.sorocaba.unesp.br/#!/pesquisa/natel
modcon,https://www.sorocaba.unesp.br/#!/modcon
atividade-p--conclusao-de-curso,https://www.sorocaba.unesp.br/#!/graduacao/espaco-do-aluno/atividade-p--conclusao-de-curso
gestoes-anteriores,https://www.sorocaba.unesp.br/#!/graduacao/engenharia-de-controle-e-automacao/coordenacao-de-curso/gestoes-anteriores
eca04,https://www.sorocaba.unesp.br/#!/graduacao/engenharia-de-controle-e-automacao/projeto-politico-pedagogico/eca04
eca03,https://www.sorocaba.unesp.br/#!/graduacao/engenharia-de-controle-e-automacao/projeto-politico-pedagogico/eca03
eca02,https://www.sorocaba.unesp.br/#!/graduacao/engenharia-de-controle-e-automacao/projeto-politico-pedagogico/eca02
2026---1-semestre,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/processo-seletivo/2026---1-semestre
docentes,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/docentes
corpo-docente,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/docentes/corpo-docente
credenciamento-de-docentes,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/docentes/credenciamento-de-docentes
formularios,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/docentes/formularios
bancas,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/docentes/bancas
ementas,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/ementas
conselho,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/conselho
composicao,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/conselho/composicao
atas,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/conselho/atas
normas,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/normas
regulamento-pgee,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/normas/regulamento-pgee
instrucoes-normativas,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/normas/instrucoes-normativas
pgee,https://www.sorocaba.unesp.br/#!/pgee
contato,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/contato
estrutura-curricular,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/estrutura-curricular
grade-curricular,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/estrutura-curricular/grade-curricular
horario,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/estrutura-curricular/horario
linhas-de-pesquisa-e-producao,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/linhas-de-pesquisa-e-producao
area-de-concentracao,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/linhas-de-pesquisa-e-producao/area-de-concentracao
linhas-de-pesquisa,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/linhas-de-pesquisa-e-producao/linhas-de-pesquisa
portal-do-docente,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/portal-do-docente
formularios,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/portal-do-docente/formularios
eventos,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/eventos
links,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/links
informacoes-uteis,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/links/informacoes-uteis
portfolio-de-integracao-das-disciplinas,https://www.sorocaba.unesp.br/#!/pos-graduacao/--engenharia-eletrica-local/portfolio-de-integracao-das-disciplinas
atas-e-pautas,https://www.sorocaba.unesp.br/#!/sobre-o-campus/administracao/congregacao/atas-e-pautas
enviar-item-para-pauta,https://www.sorocaba.unesp.br/#!/sobre-o-campus/administracao/congregacao/atas-e-pautas/enviar-item-para-pauta
calendario,https://www.sorocaba.unesp.br/#!/calendario
composicao,https://www.sorocaba.unesp.br/#!/sobre-o-campus/administracao/congregacao/composicao
comissoes-permanentes-assessoras-da-congregacao,https://www.sorocaba.unesp.br/#!/sobre-o-campus/administracao/congregacao/comissoes-permanentes-assessoras-da-congregacao
calendarios-colegiados-locais,https://www.sorocaba.unesp.br/#!/sobre-o-campus/administracao/congregacao/calendario/calendarios-colegiados-locais
